"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","10","348482","0.0-10.0","3699.2000000476837","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1019.4304999999999 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=561.2605 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=796.9095 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=338.7395 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""908.17,450 912.1854283847562,435.7252052658021 904.1545716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","opYZckdMKz6qmuHF","111.2605","3.89","false","true","false","171.17","6","455.784","","","","","","",""
"html-keyboard-response","11","348987","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1019.4304999999999 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=561.2605 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=796.9095 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=338.7395 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""908.17,450 912.1854283847562,435.7252052658021 904.1545716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","349140","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1600 height=900>
    
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=565.83 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.4504105316042 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=592.6204105316042 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.20958946839585 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=307.3795894683958 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","349977","0.0-13.0","835.2999999523163","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.4504105316042 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=592.6204105316042 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.20958946839585 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=307.3795894683958 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","opYZckdMKz6qmuHF","142.6204105316042","4.99","true","true","false","171.17","6","455.784","","","","","","",""
"html-keyboard-response","14","350478","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.4504105316042 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=592.6204105316042 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.20958946839585 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=307.3795894683958 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","350632","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1600 height=900>
    
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=908.17 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1050.7904105316043 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=592.6204105316042 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=765.5495894683958 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=307.3795894683958 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""908.17,450 912.1854283847562,464.2747947341979 904.1545716152438,464.2747947341979"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","351906","0.0-16.0","1272.8999999761581","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1050.7904105316043 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=592.6204105316042 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=765.5495894683958 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=307.3795894683958 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""908.17,450 912.1854283847562,464.2747947341979 904.1545716152438,464.2747947341979"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","opYZckdMKz6qmuHF","142.6204105316042","4.99","false","false","false","171.17","6","455.784","","","","","","",""
"html-keyboard-response","17","352408","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1050.7904105316043 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=592.6204105316042 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=765.5495894683958 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=307.3795894683958 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""908.17,450 912.1854283847562,464.2747947341979 904.1545716152438,464.2747947341979"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","352562","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1600 height=900>
    
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=565.83 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.4504105316042 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=592.6204105316042 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.20958946839585 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=307.3795894683958 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","353041","0.0-19.0","477.2000000476837","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.4504105316042 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=592.6204105316042 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.20958946839585 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=307.3795894683958 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","opYZckdMKz6qmuHF","142.6204105316042","4.99","true","true","false","171.17","6","455.784","","","","","","",""
"html-keyboard-response","20","353543","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.4504105316042 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=592.6204105316042 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=423.20958946839585 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=307.3795894683958 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","353696","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1600 height=900>
    
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=565.83 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=695.4849186650947 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=579.6549186650947 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=436.17508133490537 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=320.34508133490533 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,464.2747947341979 561.8145716152438,464.2747947341979"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","354185","0.0-22.0","487.39999997615814","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=695.4849186650947 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=579.6549186650947 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=436.17508133490537 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=320.34508133490533 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,464.2747947341979 561.8145716152438,464.2747947341979"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","opYZckdMKz6qmuHF","129.6549186650947","4.54","true","false","false","171.17","6","455.784","","","","","","",""
"html-keyboard-response","23","364099","0.0-23.0","9911","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","379172","0.0-24.0","15071.300000071526","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","379675","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=695.4849186650947 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=579.6549186650947 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=436.17508133490537 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=320.34508133490533 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,464.2747947341979 561.8145716152438,464.2747947341979"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","379829","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1600 height=900>
    
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=908.17 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1019.4304999999999 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=561.2605 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=796.9095 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=338.7395 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""908.17,450 912.1854283847562,435.7252052658021 904.1545716152438,435.7252052658021"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","380513","0.0-27.0","681.5","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1019.4304999999999 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=561.2605 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=796.9095 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=338.7395 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""908.17,450 912.1854283847562,435.7252052658021 904.1545716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","opYZckdMKz6qmuHF","","","false","true","false","171.17","6","455.784","111.2605","3.89","1","0","","",""
"html-keyboard-response","28","381015","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1019.4304999999999 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=561.2605 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=796.9095 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=908.17 cy=338.7395 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""908.17,450 912.1854283847562,435.7252052658021 904.1545716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","381168","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1600 height=900>
    
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=565.83 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=677.0905 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=561.2605 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=454.56950000000006 cy=450 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=338.7395 r=14.274794734197897 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","381481","0.0-30.0","311","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=677.0905 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=561.2605 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=454.56950000000006 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=338.7395 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","opYZckdMKz6qmuHF","","","true","true","false","171.17","6","455.784","111.2605","3.89","1","0","","",""
"html-keyboard-response","31","381983","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1600 height=900>
    <circle cx=737 cy=450 r=9.992356313938528 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=677.0905 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=561.2605 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=454.56950000000006 cy=450 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=565.83 cy=338.7395 r=14.274794734197897 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""565.83,450 569.8454283847562,435.7252052658021 561.8145716152438,435.7252052658021"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
