"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","15","428357","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=722>
    
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=928.12 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1073.1480000000001 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=506.028 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=783.092 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=215.97199999999998 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","429764","0.0-16.0","1405.1000000238419","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1073.1480000000001 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=506.028 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=783.092 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=215.97199999999998 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","vO1hu9eLcB09MVI6","145.02800000000002","2.6","false","false","false","223.12","4","614.5459999999999","","","","","","",""
"html-keyboard-response","17","430275","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1073.1480000000001 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=506.028 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=783.092 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=215.97199999999998 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","430431","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=722>
    
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=928.12 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1059.9636363636364 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=492.8436363636364 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=796.2763636363636 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=229.15636363636364 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","431126","0.0-19.0","693.5999999940395","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1059.9636363636364 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=492.8436363636364 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=796.2763636363636 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=229.15636363636364 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","vO1hu9eLcB09MVI6","131.84363636363636","2.36","false","false","false","223.12","4","614.5459999999999","","","","","","",""
"html-keyboard-response","20","431632","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1059.9636363636364 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=492.8436363636364 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=796.2763636363636 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=229.15636363636364 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","431788","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=722>
    
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=928.12 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1047.9778512396695 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=480.8578512396694 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=808.2621487603305 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=241.1421487603306 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,333.14517622101965 920.2845773450917,333.14517622101965"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","432530","0.0-22.0","741.1999999880791","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1047.9778512396695 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=480.8578512396694 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=808.2621487603305 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=241.1421487603306 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,333.14517622101965 920.2845773450917,333.14517622101965"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","vO1hu9eLcB09MVI6","119.85785123966942","2.15","false","true","false","223.12","4","614.5459999999999","","","","","","",""
"html-keyboard-response","23","494505","0.0-23.0","61974.20000001788","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","509589","0.0-24.0","15083.40000000596","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","510106","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=601.7378512396695 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=481.88 cy=480.8578512396694 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=362.0221487603306 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=481.88 cy=241.1421487603306 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""481.88,361 489.71542265490825,388.85482377898035 474.04457734509174,388.85482377898035"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","510262","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=722>
    
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=928.12 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1073.1480000000001 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=506.028 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=783.092 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=215.97199999999998 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","510841","0.0-27.0","577.2000000178814","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1073.1480000000001 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=506.028 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=783.092 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=215.97199999999998 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","vO1hu9eLcB09MVI6","","","false","false","false","223.12","4","614.5459999999999","145.02800000000002","2.6","1","0","","",""
"html-keyboard-response","28","511350","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1073.1480000000001 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=506.028 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=783.092 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.12 cy=215.97199999999998 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""928.12,361 935.9554226549083,388.85482377898035 920.2845773450917,388.85482377898035"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","511508","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=722>
    
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=481.88 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=626.908 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=481.88 cy=506.028 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=336.852 cy=361 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=481.88 cy=215.97199999999998 r=27.854823778980347 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""481.88,361 489.71542265490825,333.14517622101965 474.04457734509174,333.14517622101965"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","511990","0.0-30.0","481","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=626.908 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=481.88 cy=506.028 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=336.852 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=481.88 cy=215.97199999999998 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""481.88,361 489.71542265490825,333.14517622101965 474.04457734509174,333.14517622101965"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","vO1hu9eLcB09MVI6","","","true","true","false","223.12","4","614.5459999999999","145.02800000000002","2.6","1","0","","",""
"html-keyboard-response","31","512501","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=722>
    <circle cx=705 cy=361 r=19.498376645286243 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=626.908 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=481.88 cy=506.028 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=336.852 cy=361 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=481.88 cy=215.97199999999998 r=27.854823778980347 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""481.88,361 489.71542265490825,333.14517622101965 474.04457734509174,333.14517622101965"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
