"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","11","479388","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=564.7139999999999 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=486.674 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=359.366 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=281.326 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,364.2797081529213 456.49278050487595,364.2797081529213"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","479545","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=462.03999999999996 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,403.7202918470787 456.49278050487595,403.7202918470787"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","479578","0.0-13.0","29.299999999813735","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,403.7202918470787 456.49278050487595,403.7202918470787"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","FXNEkK1nmwMknSyJ","118.51941630584261","3","true","false","true","157.96","4","563.87","","","","","","",""
"html-keyboard-response","14","480084","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,403.7202918470787 456.49278050487595,403.7202918470787"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","480240","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=777.96 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=896.4794163058426 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=502.5194163058426 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=659.4405836941575 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=265.4805836941574 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""777.96,384 783.507219495124,403.7202918470787 772.4127805048761,403.7202918470787"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","483969","0.0-16.0","3725","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=896.4794163058426 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=659.4405836941575 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""777.96,384 783.507219495124,403.7202918470787 772.4127805048761,403.7202918470787"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","FXNEkK1nmwMknSyJ","118.51941630584261","3","false","false","true","157.96","4","563.87","","","","","","",""
"html-keyboard-response","17","484486","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=896.4794163058426 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=659.4405836941575 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""777.96,384 783.507219495124,403.7202918470787 772.4127805048761,403.7202918470787"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","484605","0.0-18.0","114.6999999997206","arrowup","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=462.03999999999996 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,364.2797081529213 456.49278050487595,364.2797081529213"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","491401","0.0-19.0","6791.600000000093","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,364.2797081529213 456.49278050487595,364.2797081529213"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","FXNEkK1nmwMknSyJ","118.51941630584261","3","true","true","true","157.96","4","563.87","","","","","","",""
"html-keyboard-response","20","491911","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,364.2797081529213 456.49278050487595,364.2797081529213"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","491939","0.0-21.0","23.600000000093132","arrowup","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=462.03999999999996 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,403.7202918470787 456.49278050487595,403.7202918470787"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","492969","0.0-22.0","1018.3999999999069","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,403.7202918470787 456.49278050487595,403.7202918470787"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","FXNEkK1nmwMknSyJ","118.51941630584261","3","true","false","true","157.96","4","563.87","","","","","","",""
"html-keyboard-response","23","502547","0.0-23.0","9575","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","517074","0.0-24.0","14519.100000000093","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","517594","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=580.5594163058425 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=343.5205836941574 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,403.7202918470787 456.49278050487595,403.7202918470787"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","517753","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=462.03999999999996 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=564.7139999999999 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=486.674 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=359.366 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=281.326 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,364.2797081529213 456.49278050487595,364.2797081529213"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","520350","0.0-27.0","2591.4000000003725","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=564.7139999999999 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=486.674 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=359.366 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=281.326 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,364.2797081529213 456.49278050487595,364.2797081529213"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","FXNEkK1nmwMknSyJ","","","true","true","true","157.96","4","563.87","102.674","2.6","1","0","","",""
"html-keyboard-response","28","520863","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=564.7139999999999 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=486.674 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=359.366 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=462.03999999999996 cy=281.326 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""462.03999999999996,384 467.587219495124,364.2797081529213 456.49278050487595,364.2797081529213"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","520990","0.0-29.0","123.10000000009313","arrowup","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=777.96 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=896.4794163058426 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=502.5194163058426 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=659.4405836941575 cy=384 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=265.4805836941574 r=19.720291847078702 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""777.96,384 783.507219495124,403.7202918470787 772.4127805048761,403.7202918470787"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","523720","0.0-30.0","2725.2000000001863","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=896.4794163058426 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=659.4405836941575 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""777.96,384 783.507219495124,403.7202918470787 772.4127805048761,403.7202918470787"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","FXNEkK1nmwMknSyJ","","","false","false","true","157.96","4","563.87","118.51941630584261","3","1","0","","",""
"html-keyboard-response","31","524167","0.0-31.0","441.79999999981374","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=13.80420429295509 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=896.4794163058426 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=502.5194163058426 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=659.4405836941575 cy=384 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.96 cy=265.4805836941574 r=19.720291847078702 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""777.96,384 783.507219495124,403.7202918470787 772.4127805048761,403.7202918470787"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
