,trial_type,trial_index,time_elapsed,internal_node_id,rt,response,success,stimulus,start_time,start_time_unix,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,win_width_deg,win_height_deg,trialType,correct,participantID,criticalSpacing,criticalSpacing_deg,isLeft,isUp,isEccen4,eccentricity,eccentricity_deg,viewingDistanceMean,critical_spacing,critical_spacing_deg,crowding_session,correctRate,viewDistance_1,viewDistance_2,viewDistance_3,age
11,html-keyboard-response,11,329085,0.0-11.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1242.3615 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=970.2584999999999 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1106.31,540 1113.6605089341688,513.8690380768628 1098.9594910658311,513.8690380768628"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
12,html-keyboard-response,12,329244,0.0-12.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=687.69 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,513.8690380768628 680.3394910658312,513.8690380768628"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,19
13,html-keyboard-response,13,329715,0.0-13.0,470.29999999701977,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,513.8690380768628 680.3394910658312,513.8690380768628"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,09Q4u177dNRydcTp,136.0515,2.6,True,True,True,209.31,4.0,663.054,,,,,,,,19
14,html-keyboard-response,14,330222,0.0-14.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,513.8690380768628 680.3394910658312,513.8690380768628"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
15,html-keyboard-response,15,330376,0.0-15.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1106.31 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1242.3615 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=676.0515 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=970.2584999999999 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=403.94849999999997 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1106.31,540 1113.6605089341688,566.1309619231372 1098.9594910658311,566.1309619231372"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,19
16,html-keyboard-response,16,330963,0.0-16.0,586.4000000059605,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1242.3615 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=970.2584999999999 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1106.31,540 1113.6605089341688,566.1309619231372 1098.9594910658311,566.1309619231372"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,09Q4u177dNRydcTp,136.0515,2.6,False,False,True,209.31,4.0,663.054,,,,,,,,19
17,html-keyboard-response,17,331470,0.0-17.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1242.3615 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=970.2584999999999 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1106.31,540 1113.6605089341688,566.1309619231372 1098.9594910658311,566.1309619231372"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
18,html-keyboard-response,18,331627,0.0-18.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1106.31 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1229.9931818181817 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=663.6831818181818 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=982.6268181818182 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=416.3168181818182 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1106.31,540 1113.6605089341688,513.8690380768628 1098.9594910658311,513.8690380768628"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,19
19,html-keyboard-response,19,332123,0.0-19.0,495.1999999880791,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1229.9931818181817 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=663.6831818181818 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=982.6268181818182 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=416.3168181818182 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1106.31,540 1113.6605089341688,513.8690380768628 1098.9594910658311,513.8690380768628"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,09Q4u177dNRydcTp,123.6831818181818,2.36,False,True,True,209.31,4.0,663.054,,,,,,,,19
20,html-keyboard-response,20,332636,0.0-20.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1229.9931818181817 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=663.6831818181818 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=982.6268181818182 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1106.31 cy=416.3168181818182 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1106.31,540 1113.6605089341688,513.8690380768628 1098.9594910658311,513.8690380768628"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
21,html-keyboard-response,21,332793,0.0-21.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=687.69 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=800.1292561983471 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=652.439256198347 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=575.250743801653 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=427.5607438016529 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,566.1309619231372 680.3394910658312,566.1309619231372"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,19
22,html-keyboard-response,22,333139,0.0-22.0,345.1000000089407,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=800.1292561983471 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=652.439256198347 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=575.250743801653 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=427.5607438016529 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,566.1309619231372 680.3394910658312,566.1309619231372"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,09Q4u177dNRydcTp,112.4392561983471,2.15,True,False,True,209.31,4.0,663.054,,,,,,,,19
23,html-keyboard-response,23,338435,0.0-23.0,5295.20000000298,arrowdown,,"<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
24,html-keyboard-response,24,346779,0.0-24.0,8342.79999999702,arrowdown,,"<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
25,html-keyboard-response,25,347287,0.0-25.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=800.1292561983471 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=652.439256198347 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=575.250743801653 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=427.5607438016529 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,566.1309619231372 680.3394910658312,566.1309619231372"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
26,html-keyboard-response,26,347443,0.0-26.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=687.69 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,513.8690380768628 680.3394910658312,513.8690380768628"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,19
27,html-keyboard-response,27,347739,0.0-27.0,294.70000000298023,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,513.8690380768628 680.3394910658312,513.8690380768628"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,09Q4u177dNRydcTp,,,True,True,True,209.31,4.0,663.054,136.0515,2.6,1.0,0.0,,,,19
28,html-keyboard-response,28,348252,0.0-28.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,513.8690380768628 680.3394910658312,513.8690380768628"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
29,html-keyboard-response,29,348410,0.0-29.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=687.69 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,566.1309619231372 680.3394910658312,566.1309619231372"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,19
30,html-keyboard-response,30,348811,0.0-30.0,399.7000000029802,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,566.1309619231372 680.3394910658312,566.1309619231372"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,09Q4u177dNRydcTp,,,True,False,True,209.31,4.0,663.054,136.0515,2.6,1.0,0.0,,,,19
31,html-keyboard-response,31,349319,0.0-31.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=18.291673346196 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=823.7415000000001 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=676.0515 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.6385 cy=540 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.69 cy=403.94849999999997 r=26.130961923137143 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""687.69,540 695.0405089341689,566.1309619231372 680.3394910658312,566.1309619231372"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
