"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","12","181530","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1038.96 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1145.4752408052252 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1038.96 cy=646.5152408052252 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=932.4447591947749 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1038.96 cy=433.48475919477477 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1038.96,540 1043.945216768847,522.2776204026126 1033.974783231153,522.2776204026126"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","183174","0.0-13.0","1641.7000000476837","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1145.4752408052252 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1038.96 cy=646.5152408052252 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=932.4447591947749 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1038.96 cy=433.48475919477477 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1038.96,540 1043.945216768847,522.2776204026126 1033.974783231153,522.2776204026126"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","8YKZhmKRXb04sSrZ","106.51524080522523","3","false","true","true","141.96","4","577.0840000000001","","","","","","",""
"html-keyboard-response","14","183472","0.0-14.0","294.80000001192093","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1145.4752408052252 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1038.96 cy=646.5152408052252 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=932.4447591947749 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1038.96 cy=433.48475919477477 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1038.96,540 1043.945216768847,522.2776204026126 1033.974783231153,522.2776204026126"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","183625","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=755.04 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","184960","0.0-16.0","1331.5","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","8YKZhmKRXb04sSrZ","106.51524080522523","3","true","true","true","141.96","4","577.0840000000001","","","","","","",""
"html-keyboard-response","17","185382","0.0-17.0","419.9000000357628","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","185533","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=755.04 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","186449","0.0-19.0","914.9000000357628","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","8YKZhmKRXb04sSrZ","106.51524080522523","3","true","true","true","141.96","4","577.0840000000001","","","","","","",""
"html-keyboard-response","20","186952","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","187106","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=755.04 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,557.7223795973874 750.0547832311529,557.7223795973874"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","187242","0.0-22.0","132.5","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,557.7223795973874 750.0547832311529,557.7223795973874"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","8YKZhmKRXb04sSrZ","106.51524080522523","3","true","false","true","141.96","4","577.0840000000001","","","","","","",""
"html-keyboard-response","23","193559","0.0-23.0","6313.100000023842","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","209926","0.0-24.0","16365.199999988079","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","210430","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=861.5552408052251 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=646.5152408052252 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=648.5247591947748 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=433.48475919477477 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,557.7223795973874 750.0547832311529,557.7223795973874"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","210584","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=755.04 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=847.314 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=632.274 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.766 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=447.726 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,557.7223795973874 750.0547832311529,557.7223795973874"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","211087","0.0-27.0","500.19999998807907","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=847.314 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=632.274 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.766 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=447.726 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,557.7223795973874 750.0547832311529,557.7223795973874"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8YKZhmKRXb04sSrZ","","","true","false","true","141.96","4","577.0840000000001","92.27400000000002","2.6","1","0","","",""
"html-keyboard-response","28","211592","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=847.314 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=632.274 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.766 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=447.726 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,557.7223795973874 750.0547832311529,557.7223795973874"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","211745","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=755.04 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=847.314 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=632.274 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.766 cy=540 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=447.726 r=17.722379597387388 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","212265","0.0-30.0","516.0999999642372","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=847.314 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=632.274 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.766 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=447.726 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","8YKZhmKRXb04sSrZ","","","true","true","true","141.96","4","577.0840000000001","92.27400000000002","2.6","1","0","","",""
"html-keyboard-response","31","212769","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.405665718171171 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=847.314 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=632.274 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.766 cy=540 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.04 cy=447.726 r=17.722379597387388 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""755.04,540 760.025216768847,522.2776204026126 750.0547832311529,522.2776204026126"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
