"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","10","183611","0.0-10.0","1758.2000000476837","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=835.3570000000001 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=631.803 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""733.58,360 739.0786545698639,340.4523558191086 728.0813454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","R087yRoOIoPpLFOM","101.77700000000002","2.6","false","true","true","156.58","4","546.694","","","","","","",""
"html-keyboard-response","11","184115","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=835.3570000000001 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=631.803 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""733.58,360 739.0786545698639,340.4523558191086 728.0813454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","184269","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=720>
    
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=420.41999999999996 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,340.4523558191086 414.9213454301361,340.4523558191086"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","186749","0.0-13.0","2478.2999999523163","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,340.4523558191086 414.9213454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","R087yRoOIoPpLFOM","101.77700000000002","2.6","true","true","true","156.58","4","546.694","","","","","","",""
"html-keyboard-response","14","187256","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,340.4523558191086 414.9213454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","187412","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=720>
    
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=733.58 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=835.3570000000001 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=461.77700000000004 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=631.803 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=258.22299999999996 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""733.58,360 739.0786545698639,340.4523558191086 728.0813454301361,340.4523558191086"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","187673","0.0-16.0","260.2000000476837","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=835.3570000000001 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=631.803 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""733.58,360 739.0786545698639,340.4523558191086 728.0813454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","R087yRoOIoPpLFOM","101.77700000000002","2.6","false","true","true","156.58","4","546.694","","","","","","",""
"html-keyboard-response","17","188181","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=835.3570000000001 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=631.803 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=733.58 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""733.58,360 739.0786545698639,340.4523558191086 728.0813454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","188337","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=720>
    
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=420.41999999999996 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=537.9047116382171 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=477.48471163821716 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.9352883617828 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=242.5152883617828 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,379.5476441808914 414.9213454301361,379.5476441808914"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","188561","0.0-19.0","222.69999992847443","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=537.9047116382171 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=477.48471163821716 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.9352883617828 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=242.5152883617828 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,379.5476441808914 414.9213454301361,379.5476441808914"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","R087yRoOIoPpLFOM","117.48471163821719","3","true","false","true","156.58","4","546.694","","","","","","",""
"html-keyboard-response","20","189064","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=537.9047116382171 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=477.48471163821716 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.9352883617828 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=242.5152883617828 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,379.5476441808914 414.9213454301361,379.5476441808914"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","189218","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=720>
    
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=420.41999999999996 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=537.9047116382171 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=477.48471163821716 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.9352883617828 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=242.5152883617828 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,340.4523558191086 414.9213454301361,340.4523558191086"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","189670","0.0-22.0","451.39999997615814","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=537.9047116382171 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=477.48471163821716 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.9352883617828 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=242.5152883617828 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,340.4523558191086 414.9213454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","R087yRoOIoPpLFOM","117.48471163821719","3","true","true","true","156.58","4","546.694","","","","","","",""
"html-keyboard-response","23","194965","0.0-23.0","5293.199999928474","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","201470","0.0-24.0","6504.200000047684","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","201979","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=537.9047116382171 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=477.48471163821716 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=302.9352883617828 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=242.5152883617828 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,379.5476441808914 414.9213454301361,379.5476441808914"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","202133","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=720>
    
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=420.41999999999996 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,340.4523558191086 414.9213454301361,340.4523558191086"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","202604","0.0-27.0","469.39999997615814","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,340.4523558191086 414.9213454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","R087yRoOIoPpLFOM","","","true","true","true","156.58","4","546.694","101.77700000000002","2.6","1","0","","",""
"html-keyboard-response","28","203108","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,340.4523558191086 414.9213454301361,340.4523558191086"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","203263","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=720>
    
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=420.41999999999996 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,379.5476441808914 414.9213454301361,379.5476441808914"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","203645","0.0-30.0","380.5","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,379.5476441808914 414.9213454301361,379.5476441808914"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","R087yRoOIoPpLFOM","","","true","false","true","156.58","4","546.694","101.77700000000002","2.6","1","0","","",""
"html-keyboard-response","31","204147","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=720>
    <circle cx=577 cy=360 r=13.683350926623984 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=522.197 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=461.77700000000004 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=318.6429999999999 cy=360 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.41999999999996 cy=258.22299999999996 r=19.547644180891407 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""420.41999999999996,360 425.9186545698638,379.5476441808914 414.9213454301361,379.5476441808914"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
