,trial_type,trial_index,time_elapsed,internal_node_id,rt,response,success,stimulus,start_time,start_time_unix,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,win_width_deg,win_height_deg,trialType,correct,participantID,criticalSpacing,criticalSpacing_deg,isLeft,isUp,isEccen4,eccentricity,eccentricity_deg,viewingDistanceMean,critical_spacing,critical_spacing_deg,crowding_session,correctRate,viewDistance_1,viewDistance_2,viewDistance_3,age
12,html-keyboard-response,12,259089,0.0-12.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=442.28 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=557.798 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=499.51800000000003 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=326.76199999999994 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=268.48199999999997 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""442.28,384 446.4489601379986,369.1794019161427 438.11103986200135,369.1794019161427"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
13,html-keyboard-response,13,260270,0.0-13.0,1179.5,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=557.798 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=499.51800000000003 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=326.76199999999994 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=268.48199999999997 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""442.28,384 446.4489601379986,369.1794019161427 438.11103986200135,369.1794019161427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,tzRmKyxeEJ2fL0pB,115.518,3.89,True,True,False,177.72,6.0,425.89,,,,,,,,27
14,html-keyboard-response,14,260787,0.0-14.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=557.798 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=499.51800000000003 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=326.76199999999994 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=268.48199999999997 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""442.28,384 446.4489601379986,369.1794019161427 438.11103986200135,369.1794019161427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
15,html-keyboard-response,15,260941,0.0-15.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=797.72 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
16,html-keyboard-response,16,261619,0.0-16.0,675.5999999642372,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,tzRmKyxeEJ2fL0pB,115.518,3.89,False,False,False,177.72,6.0,425.89,,,,,,,,27
17,html-keyboard-response,17,262135,0.0-17.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
18,html-keyboard-response,18,262290,0.0-18.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=442.28 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=547.2963636363636 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=489.0163636363636 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=337.26363636363635 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=278.9836363636364 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""442.28,384 446.4489601379986,398.8205980838573 438.11103986200135,398.8205980838573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
19,html-keyboard-response,19,262902,0.0-19.0,610.2999999523163,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=547.2963636363636 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=489.0163636363636 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=337.26363636363635 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=278.9836363636364 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""442.28,384 446.4489601379986,398.8205980838573 438.11103986200135,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,tzRmKyxeEJ2fL0pB,105.01636363636362,3.54,True,False,False,177.72,6.0,425.89,,,,,,,,27
20,html-keyboard-response,20,263418,0.0-20.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=547.2963636363636 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=489.0163636363636 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=337.26363636363635 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=278.9836363636364 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""442.28,384 446.4489601379986,398.8205980838573 438.11103986200135,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
21,html-keyboard-response,21,263573,0.0-21.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=797.72 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=893.1894214876033 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=479.4694214876033 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=702.2505785123967 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=288.5305785123967 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
22,html-keyboard-response,22,264280,0.0-22.0,705.6999999880791,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=893.1894214876033 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=479.4694214876033 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=702.2505785123967 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=288.5305785123967 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,tzRmKyxeEJ2fL0pB,95.46942148760328,3.21,False,False,False,177.72,6.0,425.89,,,,,,,,27
23,html-keyboard-response,23,275460,0.0-23.0,11178.5,arrowdown,,"<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
24,html-keyboard-response,24,289951,0.0-24.0,14489.299999952316,arrowdown,,"<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
25,html-keyboard-response,25,290467,0.0-25.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=537.7494214876033 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=479.4694214876033 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=346.81057851239666 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=442.28 cy=288.5305785123967 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""442.28,384 446.4489601379986,398.8205980838573 438.11103986200135,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
26,html-keyboard-response,26,290621,0.0-26.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=797.72 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
27,html-keyboard-response,27,291201,0.0-27.0,577.5,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,tzRmKyxeEJ2fL0pB,,,False,False,False,177.72,6.0,425.89,115.518,3.89,1.0,0.0,,,,27
28,html-keyboard-response,28,291706,0.0-28.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
29,html-keyboard-response,29,291862,0.0-29.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=797.72 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
30,html-keyboard-response,30,292400,0.0-30.0,535.6000000238419,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,tzRmKyxeEJ2fL0pB,,,False,False,False,177.72,6.0,425.89,115.518,3.89,1.0,0.0,,,,27
31,html-keyboard-response,31,292916,0.0-31.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=10.374418658700122 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.238 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=499.51800000000003 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=682.202 cy=384 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=797.72 cy=268.48199999999997 r=14.82059808385732 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""797.72,384 801.8889601379987,398.8205980838573 793.5510398620014,398.8205980838573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
