"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","10","215376","0.0-10.0","363.5","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=646.6235 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=429.79650000000004 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,452.82218829879235 532.3528225424913,452.82218829879235"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","FgKp9F75Ace3Znhw","108.4135","2.6","true","false","false","166.79","4","527.184","","","","","","",""
"html-keyboard-response","11","215883","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=646.6235 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=429.79650000000004 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,452.82218829879235 532.3528225424913,452.82218829879235"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","216040","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=538.21 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=646.6235 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=540.4135 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=429.79650000000004 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=323.5865 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,411.17781170120765 532.3528225424913,411.17781170120765"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","216471","0.0-13.0","428.2000000476837","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=646.6235 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=429.79650000000004 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,411.17781170120765 532.3528225424913,411.17781170120765"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","FgKp9F75Ace3Znhw","108.4135","2.6","true","true","false","166.79","4","527.184","","","","","","",""
"html-keyboard-response","14","216476","0.0-14.0","3.299999952316284","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=646.6235 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=429.79650000000004 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,411.17781170120765 532.3528225424913,411.17781170120765"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","216631","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=871.79 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,411.17781170120765 865.9328225424912,411.17781170120765"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","217153","0.0-16.0","519.6999999284744","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,411.17781170120765 865.9328225424912,411.17781170120765"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","FgKp9F75Ace3Znhw","108.4135","2.6","false","true","false","166.79","4","527.184","","","","","","",""
"html-keyboard-response","17","217658","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,411.17781170120765 865.9328225424912,411.17781170120765"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","217815","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=538.21 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=663.3556234024154 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=557.1456234024154 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=413.0643765975847 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=306.8543765975847 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,411.17781170120765 532.3528225424913,411.17781170120765"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","218256","0.0-19.0","438.5","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=663.3556234024154 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=557.1456234024154 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=413.0643765975847 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=306.8543765975847 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,411.17781170120765 532.3528225424913,411.17781170120765"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","FgKp9F75Ace3Znhw","125.14562340241531","3","true","true","false","166.79","4","527.184","","","","","","",""
"html-keyboard-response","20","218760","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=663.3556234024154 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=557.1456234024154 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=413.0643765975847 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=306.8543765975847 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,411.17781170120765 532.3528225424913,411.17781170120765"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","218920","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=538.21 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=663.3556234024154 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=557.1456234024154 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=413.0643765975847 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=306.8543765975847 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,452.82218829879235 532.3528225424913,452.82218829879235"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","219486","0.0-22.0","563.6000000238419","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=663.3556234024154 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=557.1456234024154 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=413.0643765975847 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=306.8543765975847 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,452.82218829879235 532.3528225424913,452.82218829879235"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","FgKp9F75Ace3Znhw","125.14562340241531","3","true","false","false","166.79","4","527.184","","","","","","",""
"html-keyboard-response","23","233241","0.0-23.0","13753.700000047684","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","245054","0.0-24.0","11810","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","245559","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=663.3556234024154 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=557.1456234024154 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=413.0643765975847 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=538.21 cy=306.8543765975847 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""538.21,432 544.0671774575088,452.82218829879235 532.3528225424913,452.82218829879235"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","245726","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=871.79 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,452.82218829879235 865.9328225424912,452.82218829879235"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","246209","0.0-27.0","481.10000002384186","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,452.82218829879235 865.9328225424912,452.82218829879235"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","FgKp9F75Ace3Znhw","","","false","false","false","166.79","4","527.184","108.4135","2.6","1","0","","",""
"html-keyboard-response","28","246717","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,452.82218829879235 865.9328225424912,452.82218829879235"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","246874","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=871.79 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,411.17781170120765 865.9328225424912,411.17781170120765"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","247472","0.0-30.0","595.8999999761581","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,411.17781170120765 865.9328225424912,411.17781170120765"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","FgKp9F75Ace3Znhw","","","false","true","false","166.79","4","527.184","108.4135","2.6","1","0","","",""
"html-keyboard-response","31","247981","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,411.17781170120765 865.9328225424912,411.17781170120765"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","248139","0.0-32.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=14.575531809154635 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=871.79 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=980.2035 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=540.4135 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3765 cy=432 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=871.79 cy=323.5865 r=20.822188298792337 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""871.79,432 877.6471774575087,411.17781170120765 865.9328225424912,411.17781170120765"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
