"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","10","188992","0.0-10.0","7028","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","aqgAqqtujyVpu9RL","59.4165","2.6","true","false","true","91.41","4","449.196","","","","","","",""
"html-keyboard-response","11","189495","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","189647","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=800>
    
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=668.41 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=727.8265 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=459.4165 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=608.9934999999999 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=340.5835 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""668.41,400 671.6198817987,388.5889127119215 665.2001182012999,388.5889127119215"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","190381","0.0-13.0","733.1000000014901","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=727.8265 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=608.9934999999999 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""668.41,400 671.6198817987,388.5889127119215 665.2001182012999,388.5889127119215"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","aqgAqqtujyVpu9RL","59.4165","2.6","false","true","true","91.41","4","449.196","","","","","","",""
"html-keyboard-response","14","190885","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=727.8265 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=608.9934999999999 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""668.41,400 671.6198817987,388.5889127119215 665.2001182012999,388.5889127119215"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","191039","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=800>
    
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=485.59000000000003 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","191493","0.0-16.0","452.70000000298023","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","aqgAqqtujyVpu9RL","59.4165","2.6","true","false","true","91.41","4","449.196","","","","","","",""
"html-keyboard-response","17","191996","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","192152","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=800>
    
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=668.41 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=722.425 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=454.015 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=614.395 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=345.985 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""668.41,400 671.6198817987,388.5889127119215 665.2001182012999,388.5889127119215"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","192597","0.0-19.0","443.80000000074506","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=722.425 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=454.015 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=614.395 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=345.985 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""668.41,400 671.6198817987,388.5889127119215 665.2001182012999,388.5889127119215"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","aqgAqqtujyVpu9RL","54.01499999999999","2.36","false","true","true","91.41","4","449.196","","","","","","",""
"html-keyboard-response","20","193099","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=722.425 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=454.015 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=614.395 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=668.41 cy=345.985 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""668.41,400 671.6198817987,388.5889127119215 665.2001182012999,388.5889127119215"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","193253","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=800>
    
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=485.59000000000003 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=534.6945454545455 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=449.1045454545455 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=436.48545454545456 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=350.8954545454545 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","193597","0.0-22.0","342.4000000022352","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=534.6945454545455 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=449.1045454545455 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=436.48545454545456 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=350.8954545454545 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","aqgAqqtujyVpu9RL","49.104545454545445","2.15","true","false","true","91.41","4","449.196","","","","","","",""
"html-keyboard-response","23","196623","0.0-23.0","3025.599999997765","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","200157","0.0-24.0","3532.2000000029802","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","200661","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=534.6945454545455 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=449.1045454545455 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=436.48545454545456 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=350.8954545454545 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","200816","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=800>
    
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=485.59000000000003 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","201271","0.0-27.0","454.3999999985099","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","aqgAqqtujyVpu9RL","","","true","false","true","91.41","4","449.196","59.4165","2.6","1","0","","",""
"html-keyboard-response","28","201775","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","201931","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1280 height=800>
    
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=485.59000000000003 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","202268","0.0-30.0","336.69999999925494","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","aqgAqqtujyVpu9RL","","","true","false","true","91.41","4","449.196","59.4165","2.6","1","0","","",""
"html-keyboard-response","31","202772","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1280 height=800>
    <circle cx=577 cy=400 r=7.987761101654949 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=545.0065000000001 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=459.4165 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=426.17350000000005 cy=400 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=485.59000000000003 cy=340.5835 r=11.4110872880785 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""485.59000000000003,400 488.7998817987001,411.4110872880785 482.3801182013,411.4110872880785"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
