,trial_type,trial_index,time_elapsed,internal_node_id,rt,response,success,stimulus,start_time,start_time_unix,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,win_width_deg,win_height_deg,trialType,correct,participantID,criticalSpacing,criticalSpacing_deg,isLeft,isUp,isEccen4,eccentricity,eccentricity_deg,viewingDistanceMean,critical_spacing,critical_spacing_deg,crowding_session,correctRate,viewDistance_1,viewDistance_2,viewDistance_3,age
11,html-keyboard-response,11,273012,0.0-11.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1239.408 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=674.888 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=969.632 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=405.11199999999997 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,522.6940534922178 1099.6519237770933,522.6940534922178"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
12,html-keyboard-response,12,273165,0.0-12.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1104.52 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1260.2962139688711 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=695.7762139688713 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=948.7437860311287 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=384.2237860311287 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,557.3059465077822 1099.6519237770933,557.3059465077822"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
13,html-keyboard-response,13,273802,0.0-13.0,634.3999999999069,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1260.2962139688711 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=695.7762139688713 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=948.7437860311287 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=384.2237860311287 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,557.3059465077822 1099.6519237770933,557.3059465077822"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,cXEdleUvGAzbQbkZ,155.77621396887128,4.5,False,False,False,207.52,6.0,492.386,,,,,,,,27
14,html-keyboard-response,14,274306,0.0-14.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1260.2962139688711 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=695.7762139688713 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=948.7437860311287 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=384.2237860311287 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,557.3059465077822 1099.6519237770933,557.3059465077822"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
15,html-keyboard-response,15,274458,0.0-15.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=689.48 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.2562139688713 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=695.7762139688713 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=533.7037860311287 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=384.2237860311287 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,557.3059465077822 684.6119237770935,557.3059465077822"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
16,html-keyboard-response,16,274986,0.0-16.0,524.8000000002794,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=845.2562139688713 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=695.7762139688713 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=533.7037860311287 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=384.2237860311287 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,557.3059465077822 684.6119237770935,557.3059465077822"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,cXEdleUvGAzbQbkZ,155.77621396887128,4.5,True,False,False,207.52,6.0,492.386,,,,,,,,27
17,html-keyboard-response,17,275489,0.0-17.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=845.2562139688713 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=695.7762139688713 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=533.7037860311287 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=384.2237860311287 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,557.3059465077822 684.6119237770935,557.3059465077822"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
18,html-keyboard-response,18,275643,0.0-18.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=689.48 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.2562139688713 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=695.7762139688713 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=533.7037860311287 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=384.2237860311287 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,522.6940534922178 684.6119237770935,522.6940534922178"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
19,html-keyboard-response,19,818638,0.0-19.0,542992.9000000004,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=845.2562139688713 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=695.7762139688713 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=533.7037860311287 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=384.2237860311287 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,522.6940534922178 684.6119237770935,522.6940534922178"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,cXEdleUvGAzbQbkZ,155.77621396887128,4.5,True,True,False,207.52,6.0,492.386,,,,,,,,27
20,html-keyboard-response,20,819139,0.0-20.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=845.2562139688713 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=695.7762139688713 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=533.7037860311287 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=384.2237860311287 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,522.6940534922178 684.6119237770935,522.6940534922178"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
21,html-keyboard-response,21,819292,0.0-21.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1104.52 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1246.134739971701 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=681.6147399717012 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=962.9052600282988 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=398.38526002829883 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,557.3059465077822 1099.6519237770933,557.3059465077822"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
22,html-keyboard-response,22,820317,0.0-22.0,1023.0,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1246.134739971701 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=681.6147399717012 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=962.9052600282988 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=398.38526002829883 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,557.3059465077822 1099.6519237770933,557.3059465077822"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,cXEdleUvGAzbQbkZ,141.61473997170114,4.09,False,False,False,207.52,6.0,492.386,,,,,,,,27
23,html-keyboard-response,23,829333,0.0-23.0,9014.600000000091,arrowdown,,"<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
24,html-keyboard-response,24,842197,0.0-24.0,12861.5,arrowdown,,"<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
25,html-keyboard-response,25,842698,0.0-25.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=831.0947399717012 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=681.6147399717012 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=547.8652600282988 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=398.38526002829883 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,557.3059465077822 684.6119237770935,557.3059465077822"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
26,html-keyboard-response,26,842851,0.0-26.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=689.48 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=824.368 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=674.888 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=554.592 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=405.11199999999997 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,557.3059465077822 684.6119237770935,557.3059465077822"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
27,html-keyboard-response,27,843388,0.0-27.0,535.1999999997206,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=824.368 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=674.888 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=554.592 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=405.11199999999997 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,557.3059465077822 684.6119237770935,557.3059465077822"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,cXEdleUvGAzbQbkZ,,,True,False,False,207.52,6.0,492.386,134.888,3.89,1.0,0.0,,,,27
28,html-keyboard-response,28,843891,0.0-28.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=824.368 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=674.888 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=554.592 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=689.48 cy=405.11199999999997 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""689.48,540 694.3480762229066,557.3059465077822 684.6119237770935,557.3059465077822"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
29,html-keyboard-response,29,844043,0.0-29.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1104.52 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1239.408 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=674.888 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=969.632 cy=540 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=405.11199999999997 r=17.305946507782178 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,522.6940534922178 1099.6519237770933,522.6940534922178"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,27
30,html-keyboard-response,30,844356,0.0-30.0,310.89999999990687,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1239.408 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=674.888 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=969.632 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=405.11199999999997 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,522.6940534922178 1099.6519237770933,522.6940534922178"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,cXEdleUvGAzbQbkZ,,,False,True,False,207.52,6.0,492.386,134.888,3.89,1.0,0.0,,,,27
31,html-keyboard-response,31,844858,0.0-31.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=12.114162555447523 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1239.408 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=674.888 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=969.632 cy=540 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1104.52 cy=405.11199999999997 r=17.305946507782178 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1104.52,540 1109.3880762229066,522.6940534922178 1099.6519237770933,522.6940534922178"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
