,trial_type,trial_index,time_elapsed,internal_node_id,rt,response,success,stimulus,start_time,start_time_unix,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,win_width_deg,win_height_deg,trialType,correct,participantID,criticalSpacing,criticalSpacing_deg,isLeft,isUp,isEccen4,eccentricity,eccentricity_deg,viewingDistanceMean,critical_spacing,critical_spacing_deg,crowding_session,correctRate,viewDistance_1,viewDistance_2,viewDistance_3,age
11,html-keyboard-response,11,267317,0.0-11.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=918.492 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=553.012 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=712.4680000000001 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=346.988 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""815.48,450 821.045200087365,430.2157873856097 809.9147999126351,430.2157873856097"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
12,html-keyboard-response,12,267470,0.0-12.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=815.48 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=934.3915747712194 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=568.9115747712194 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=696.5684252287806 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=331.0884252287806 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""815.48,450 821.045200087365,469.7842126143903 809.9147999126351,469.7842126143903"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,26
13,html-keyboard-response,13,270772,0.0-13.0,3300.5,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=934.3915747712194 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=568.9115747712194 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=696.5684252287806 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=331.0884252287806 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""815.48,450 821.045200087365,469.7842126143903 809.9147999126351,469.7842126143903"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,8DfU9mw4w1X7oILw,118.9115747712194,3.0,False,False,True,158.48,4.0,516.842,,,,,,,,26
14,html-keyboard-response,14,271286,0.0-14.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=934.3915747712194 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=568.9115747712194 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=696.5684252287806 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=331.0884252287806 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""815.48,450 821.045200087365,469.7842126143903 809.9147999126351,469.7842126143903"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
15,html-keyboard-response,15,271453,0.0-15.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=498.52 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=617.4315747712194 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=568.9115747712194 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=379.60842522878056 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=331.0884252287806 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,430.2157873856097 492.95479991263505,430.2157873856097"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,26
16,html-keyboard-response,16,271940,0.0-16.0,484.8999999761581,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=617.4315747712194 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=568.9115747712194 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=379.60842522878056 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=331.0884252287806 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,430.2157873856097 492.95479991263505,430.2157873856097"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,8DfU9mw4w1X7oILw,118.9115747712194,3.0,True,True,True,158.48,4.0,516.842,,,,,,,,26
17,html-keyboard-response,17,272446,0.0-17.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=617.4315747712194 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=568.9115747712194 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=379.60842522878056 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=331.0884252287806 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,430.2157873856097 492.95479991263505,430.2157873856097"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
18,html-keyboard-response,18,272604,0.0-18.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=815.48 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=934.3915747712194 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=568.9115747712194 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=696.5684252287806 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=331.0884252287806 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""815.48,450 821.045200087365,430.2157873856097 809.9147999126351,430.2157873856097"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,26
19,html-keyboard-response,19,273243,0.0-19.0,638.3000000715256,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=934.3915747712194 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=568.9115747712194 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=696.5684252287806 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=331.0884252287806 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""815.48,450 821.045200087365,430.2157873856097 809.9147999126351,430.2157873856097"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,8DfU9mw4w1X7oILw,118.9115747712194,3.0,False,True,True,158.48,4.0,516.842,,,,,,,,26
20,html-keyboard-response,20,273752,0.0-20.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=934.3915747712194 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=568.9115747712194 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=696.5684252287806 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=815.48 cy=331.0884252287806 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""815.48,450 821.045200087365,430.2157873856097 809.9147999126351,430.2157873856097"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
21,html-keyboard-response,21,273906,0.0-21.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=498.52 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=606.6214316101995 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=558.1014316101995 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=390.41856838980055 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=341.8985683898006 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,430.2157873856097 492.95479991263505,430.2157873856097"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,26
22,html-keyboard-response,22,274411,0.0-22.0,503.7000000476837,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=606.6214316101995 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=558.1014316101995 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=390.41856838980055 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=341.8985683898006 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,430.2157873856097 492.95479991263505,430.2157873856097"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,8DfU9mw4w1X7oILw,108.10143161019944,2.73,True,True,True,158.48,4.0,516.842,,,,,,,,26
23,html-keyboard-response,23,281884,0.0-23.0,7471.600000023842,arrowdown,,"<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
24,html-keyboard-response,24,301212,0.0-24.0,19326.89999997616,arrowdown,,"<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
25,html-keyboard-response,25,301722,0.0-25.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=606.6214316101995 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=558.1014316101995 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=390.41856838980055 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=341.8985683898006 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,469.7842126143903 492.95479991263505,469.7842126143903"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
26,html-keyboard-response,26,301876,0.0-26.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=498.52 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=601.5319999999999 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=553.012 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=395.508 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=346.988 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,430.2157873856097 492.95479991263505,430.2157873856097"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,26
27,html-keyboard-response,27,302171,0.0-27.0,293.1999999284744,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=601.5319999999999 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=553.012 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=395.508 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=346.988 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,430.2157873856097 492.95479991263505,430.2157873856097"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,8DfU9mw4w1X7oILw,,,True,True,True,158.48,4.0,516.842,103.012,2.6,1.0,0.0,,,,26
28,html-keyboard-response,28,302684,0.0-28.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=601.5319999999999 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=553.012 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=395.508 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=346.988 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,430.2157873856097 492.95479991263505,430.2157873856097"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
29,html-keyboard-response,29,302839,0.0-29.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=498.52 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=601.5319999999999 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=553.012 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=395.508 cy=450 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=346.988 r=19.784212614390295 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,469.7842126143903 492.95479991263505,469.7842126143903"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,26
30,html-keyboard-response,30,303299,0.0-30.0,458.3000000715256,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=601.5319999999999 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=553.012 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=395.508 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=346.988 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,469.7842126143903 492.95479991263505,469.7842126143903"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,8DfU9mw4w1X7oILw,,,True,False,True,158.48,4.0,516.842,103.012,2.6,1.0,0.0,,,,26
31,html-keyboard-response,31,303814,0.0-31.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=13.848948830073207 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=601.5319999999999 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=553.012 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=395.508 cy=450 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=498.52 cy=346.988 r=19.784212614390295 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""498.52,450 504.0852000873649,469.7842126143903 492.95479991263505,469.7842126143903"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
