"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","12","145592","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=672 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=818.25 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=686.25 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=525.75 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=393.75 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""672,540 680.2071976457602,569.1764789482935 663.7928023542398,569.1764789482935"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","146092","0.0-13.0","500","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=818.25 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=686.25 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=525.75 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=393.75 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""672,540 680.2071976457602,569.1764789482935 663.7928023542398,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","R1Za7vuaSGHs3XOr","146.25","2.5","true","false","false","225","3.85","597.808","","","","","","",""
"html-keyboard-response","14","146593","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=818.25 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=686.25 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=525.75 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=393.75 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""672,540 680.2071976457602,569.1764789482935 663.7928023542398,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","146745","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1122 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1268.25 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=686.25 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=975.75 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=393.75 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,510.82352105170656 1113.7928023542397,510.82352105170656"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","147098","0.0-16.0","352.19999999552965","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1268.25 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=686.25 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=975.75 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=393.75 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,510.82352105170656 1113.7928023542397,510.82352105170656"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","R1Za7vuaSGHs3XOr","146.25","2.5","false","true","false","225","3.85","597.808","","","","","","",""
"html-keyboard-response","17","147598","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1268.25 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=686.25 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=975.75 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=393.75 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,510.82352105170656 1113.7928023542397,510.82352105170656"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","147749","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1122 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1254.9545454545455 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=672.9545454545455 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=989.0454545454545 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=407.04545454545456 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,569.1764789482935 1113.7928023542397,569.1764789482935"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","148221","0.0-19.0","471.3999999985099","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1254.9545454545455 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=672.9545454545455 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=989.0454545454545 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=407.04545454545456 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,569.1764789482935 1113.7928023542397,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","R1Za7vuaSGHs3XOr","132.95454545454544","2.27","false","false","false","225","3.85","597.808","","","","","","",""
"html-keyboard-response","20","148726","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1254.9545454545455 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=672.9545454545455 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=989.0454545454545 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=407.04545454545456 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,569.1764789482935 1113.7928023542397,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","148878","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1122 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1242.8677685950413 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=660.8677685950413 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.1322314049587 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=419.1322314049587 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,510.82352105170656 1113.7928023542397,510.82352105170656"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","149338","0.0-22.0","459.8999999985099","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1242.8677685950413 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=660.8677685950413 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.1322314049587 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=419.1322314049587 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,510.82352105170656 1113.7928023542397,510.82352105170656"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","R1Za7vuaSGHs3XOr","120.8677685950413","2.07","false","true","false","225","3.85","597.808","","","","","","",""
"html-keyboard-response","23","154458","0.0-23.0","5119.29999999702","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","159015","0.0-24.0","4556.0999999940395","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","159520","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=792.8677685950413 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=660.8677685950413 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=551.1322314049587 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=419.1322314049587 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""672,540 680.2071976457602,569.1764789482935 663.7928023542398,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","159672","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=672 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=818.25 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=686.25 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=525.75 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=393.75 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""672,540 680.2071976457602,569.1764789482935 663.7928023542398,569.1764789482935"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","160050","0.0-27.0","376.69999999552965","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=818.25 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=686.25 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=525.75 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=393.75 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""672,540 680.2071976457602,569.1764789482935 663.7928023542398,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","R1Za7vuaSGHs3XOr","","","true","false","false","225","3.85","597.808","146.25","2.5","1","0","","",""
"html-keyboard-response","28","160552","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=818.25 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=686.25 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=525.75 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=393.75 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""672,540 680.2071976457602,569.1764789482935 663.7928023542398,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","160703","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1122 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1268.25 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=686.25 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=975.75 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=393.75 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,569.1764789482935 1113.7928023542397,569.1764789482935"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","161086","0.0-30.0","382.59999999403954","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1268.25 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=686.25 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=975.75 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=393.75 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,569.1764789482935 1113.7928023542397,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","R1Za7vuaSGHs3XOr","","","false","false","false","225","3.85","597.808","146.25","2.5","1","0","","",""
"html-keyboard-response","31","161588","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1268.25 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=686.25 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=975.75 cy=540 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1122 cy=393.75 r=29.176478948293443 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1122,540 1130.2071976457603,569.1764789482935 1113.7928023542397,569.1764789482935"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","161739","0.0-32.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=20.42353526380541 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=672 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=818.25 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=686.25 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=525.75 cy=540 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=672 cy=393.75 r=29.176478948293443 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""672,540 680.2071976457602,510.82352105170656 663.7928023542398,510.82352105170656"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
