"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","10","170213","0.0-10.0","442.59999999962747","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,414.6484417609786 492.05909342515446,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","za2VCr3B7NeKMV89","135.239","3.89","true","true","false","208.06","6","561.826","","","","","","",""
"html-keyboard-response","11","170724","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,414.6484417609786 492.05909342515446,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","170876","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.06 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1048.299 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=567.239 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.8209999999999 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=296.76099999999997 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,414.6484417609786 908.1790934251544,414.6484417609786"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","171180","0.0-13.0","302.6999999997206","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1048.299 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.8209999999999 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,414.6484417609786 908.1790934251544,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","za2VCr3B7NeKMV89","135.239","3.89","false","true","false","208.06","6","561.826","","","","","","",""
"html-keyboard-response","14","171695","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1048.299 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.8209999999999 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,414.6484417609786 908.1790934251544,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","171849","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=496.94 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,414.6484417609786 492.05909342515446,414.6484417609786"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","172213","0.0-16.0","361.79999999981374","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,414.6484417609786 492.05909342515446,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","za2VCr3B7NeKMV89","135.239","3.89","true","true","false","208.06","6","561.826","","","","","","",""
"html-keyboard-response","17","172727","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,414.6484417609786 492.05909342515446,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","172882","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.06 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1036.0045454545455 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=554.9445454545455 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=790.1154545454544 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=309.05545454545455 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,414.6484417609786 908.1790934251544,414.6484417609786"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","173170","0.0-19.0","286.79999999981374","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1036.0045454545455 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=554.9445454545455 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=790.1154545454544 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=309.05545454545455 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,414.6484417609786 908.1790934251544,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","za2VCr3B7NeKMV89","122.94454545454545","3.54","false","true","false","208.06","6","561.826","","","","","","",""
"html-keyboard-response","20","173681","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1036.0045454545455 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=554.9445454545455 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=790.1154545454544 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=309.05545454545455 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,414.6484417609786 908.1790934251544,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","173835","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=496.94 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=608.7077685950413 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=543.7677685950413 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=385.17223140495867 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=320.2322314049587 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,414.6484417609786 492.05909342515446,414.6484417609786"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","174068","0.0-22.0","231.29999999981374","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=608.7077685950413 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=543.7677685950413 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=385.17223140495867 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=320.2322314049587 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,414.6484417609786 492.05909342515446,414.6484417609786"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","za2VCr3B7NeKMV89","111.7677685950413","3.21","true","true","false","208.06","6","561.826","","","","","","",""
"html-keyboard-response","23","179685","0.0-23.0","5615.600000000093","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","194429","0.0-24.0","14743.19999999972","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","194937","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=608.7077685950413 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=543.7677685950413 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=385.17223140495867 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=320.2322314049587 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,449.3515582390214 492.05909342515446,449.3515582390214"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","195090","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=913.06 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1048.299 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=567.239 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.8209999999999 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=296.76099999999997 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,449.3515582390214 908.1790934251544,449.3515582390214"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","195452","0.0-27.0","360.29999999981374","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1048.299 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.8209999999999 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,449.3515582390214 908.1790934251544,449.3515582390214"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","za2VCr3B7NeKMV89","","","false","false","false","208.06","6","561.826","135.239","3.89","1","0","","",""
"html-keyboard-response","28","195969","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1048.299 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.8209999999999 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=913.06 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""913.06,432 917.9409065748455,449.3515582390214 908.1790934251544,449.3515582390214"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","196121","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=496.94 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,449.3515582390214 492.05909342515446,449.3515582390214"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","196430","0.0-30.0","306.10000000009313","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,449.3515582390214 492.05909342515446,449.3515582390214"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","za2VCr3B7NeKMV89","","","true","false","false","208.06","6","561.826","135.239","3.89","1","0","","",""
"html-keyboard-response","31","196939","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1536 height=864>
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,449.3515582390214 492.05909342515446,449.3515582390214"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","197093","0.0-32.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1536 height=864>
    
    <circle cx=705 cy=432 r=12.146090767314996 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=496.94 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=632.179 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=567.239 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=361.701 cy=432 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=496.94 cy=296.76099999999997 r=17.351558239021426 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""496.94,432 501.82090657484554,414.6484417609786 492.05909342515446,414.6484417609786"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
