"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","10","202644","0.0-10.0","1326.4000000022352","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,506.29807940393323 547.4792432459294,506.29807940393323"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","oMWDYncip3E1svzk","145.769","3.89","true","true","false","224.26","6","424.004","","","","","","",""
"html-keyboard-response","11","203148","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,506.29807940393323 547.4792432459294,506.29807940393323"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","203303","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1680 height=1050>
    
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1001.26 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1147.029 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=670.769 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=855.491 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=379.231 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1001.26,525 1006.5207567540706,506.29807940393323 995.9992432459294,506.29807940393323"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","204158","0.0-13.0","853.3999999985099","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1147.029 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=855.491 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1001.26,525 1006.5207567540706,506.29807940393323 995.9992432459294,506.29807940393323"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","oMWDYncip3E1svzk","145.769","3.89","false","true","false","224.26","6","424.004","","","","","","",""
"html-keyboard-response","14","204660","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1147.029 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=855.491 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1001.26,525 1006.5207567540706,506.29807940393323 995.9992432459294,506.29807940393323"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","204815","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1680 height=1050>
    
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=552.74 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,506.29807940393323 547.4792432459294,506.29807940393323"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","205261","0.0-16.0","445","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,506.29807940393323 547.4792432459294,506.29807940393323"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","oMWDYncip3E1svzk","145.769","3.89","true","true","false","224.26","6","424.004","","","","","","",""
"html-keyboard-response","17","205764","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,506.29807940393323 547.4792432459294,506.29807940393323"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","205919","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1680 height=1050>
    
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=552.74 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=685.2572727272727 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=657.5172727272727 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.2227272727273 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=392.4827272727273 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,543.7019205960668 547.4792432459294,543.7019205960668"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","206327","0.0-19.0","407.79999999701977","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=685.2572727272727 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=657.5172727272727 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.2227272727273 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=392.4827272727273 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,543.7019205960668 547.4792432459294,543.7019205960668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","oMWDYncip3E1svzk","132.5172727272727","3.54","true","false","false","224.26","6","424.004","","","","","","",""
"html-keyboard-response","20","206831","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=685.2572727272727 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=657.5172727272727 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=420.2227272727273 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=392.4827272727273 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,543.7019205960668 547.4792432459294,543.7019205960668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","206985","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1680 height=1050>
    
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1001.26 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1121.7302479338844 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=645.4702479338843 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=880.7897520661157 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=404.52975206611575 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1001.26,525 1006.5207567540706,506.29807940393323 995.9992432459294,506.29807940393323"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","207463","0.0-22.0","476.9000000022352","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1121.7302479338844 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=645.4702479338843 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=880.7897520661157 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=404.52975206611575 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1001.26,525 1006.5207567540706,506.29807940393323 995.9992432459294,506.29807940393323"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","oMWDYncip3E1svzk","120.47024793388427","3.21","false","true","false","224.26","6","424.004","","","","","","",""
"html-keyboard-response","23","213063","0.0-23.0","5598.89999999851","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","221782","0.0-24.0","8717.60000000149","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","222287","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=673.2102479338843 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=645.4702479338843 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.26975206611576 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=404.52975206611575 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,543.7019205960668 547.4792432459294,543.7019205960668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","222442","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1680 height=1050>
    
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=552.74 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,543.7019205960668 547.4792432459294,543.7019205960668"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","222851","0.0-27.0","408.6000000014901","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,543.7019205960668 547.4792432459294,543.7019205960668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","oMWDYncip3E1svzk","","","true","false","false","224.26","6","424.004","145.769","3.89","1","0","","",""
"html-keyboard-response","28","223357","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,543.7019205960668 547.4792432459294,543.7019205960668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","223511","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1680 height=1050>
    
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1001.26 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1147.029 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=670.769 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=855.491 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=379.231 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1001.26,525 1006.5207567540706,543.7019205960668 995.9992432459294,543.7019205960668"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","223891","0.0-30.0","378.6000000014901","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1147.029 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=855.491 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1001.26,525 1006.5207567540706,543.7019205960668 995.9992432459294,543.7019205960668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","oMWDYncip3E1svzk","","","false","false","false","224.26","6","424.004","145.769","3.89","1","0","","",""
"html-keyboard-response","31","224394","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1680 height=1050>
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1147.029 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=670.769 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=855.491 cy=525 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1001.26 cy=379.231 r=18.701920596066795 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1001.26,525 1006.5207567540706,543.7019205960668 995.9992432459294,543.7019205960668"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","224548","0.0-32.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1680 height=1050>
    
    <circle cx=777 cy=525 r=13.091344417246756 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=552.74 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=698.509 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=670.769 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=406.971 cy=525 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.74 cy=379.231 r=18.701920596066795 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""552.74,525 558.0007567540706,506.29807940393323 547.4792432459294,506.29807940393323"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
