,trial_type,trial_index,time_elapsed,internal_node_id,rt,response,success,stimulus,start_time,start_time_unix,item_width_mm,item_height_mm,item_width_px,px2mm,view_dist_mm,item_width_deg,px2deg,win_width_deg,win_height_deg,trialType,correct,participantID,criticalSpacing,criticalSpacing_deg,isLeft,isUp,isEccen4,eccentricity,eccentricity_deg,viewingDistanceMean,critical_spacing,critical_spacing_deg,crowding_session,correctRate,viewDistance_1,viewDistance_2,viewDistance_3,age
11,html-keyboard-response,11,172035,0.0-11.0,333.0,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=579.167 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=624.547 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=290.073 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=335.453 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
12,html-keyboard-response,12,172188,0.0-12.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=960>
    
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=879.38 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1030.1982591675462 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=630.8182591675462 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=728.5617408324538 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=329.1817408324538 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""879.38,480 884.5967381968662,498.5454352081134 874.1632618031338,498.5454352081134"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,21
13,html-keyboard-response,13,172457,0.0-13.0,267.0,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1030.1982591675462 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=630.8182591675462 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=728.5617408324538 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=329.1817408324538 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""879.38,480 884.5967381968662,498.5454352081134 874.1632618031338,498.5454352081134"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,False,gTYJJZK9vObwEy4d,150.81825916754624,4.06,False,False,False,222.38,6.0,446.9,,,,,,,,21
14,html-keyboard-response,14,172650,0.0-14.0,190.0,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1030.1982591675462 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=630.8182591675462 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=728.5617408324538 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=329.1817408324538 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""879.38,480 884.5967381968662,498.5454352081134 874.1632618031338,498.5454352081134"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
15,html-keyboard-response,15,172806,0.0-15.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=960>
    
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=879.38 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1030.1982591675462 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=630.8182591675462 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=728.5617408324538 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=329.1817408324538 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""879.38,480 884.5967381968662,461.4545647918866 874.1632618031338,461.4545647918866"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,21
16,html-keyboard-response,16,173179,0.0-16.0,371.0,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1030.1982591675462 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=630.8182591675462 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=728.5617408324538 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=329.1817408324538 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""879.38,480 884.5967381968662,461.4545647918866 874.1632618031338,461.4545647918866"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,gTYJJZK9vObwEy4d,150.81825916754624,4.06,False,True,False,222.38,6.0,446.9,,,,,,,,21
17,html-keyboard-response,17,173684,0.0-17.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1030.1982591675462 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=630.8182591675462 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=728.5617408324538 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=879.38 cy=329.1817408324538 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""879.38,480 884.5967381968662,461.4545647918866 874.1632618031338,461.4545647918866"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
18,html-keyboard-response,18,173842,0.0-18.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=960>
    
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=434.62 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=585.4382591675462 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=630.8182591675462 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=283.8017408324538 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=329.1817408324538 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,21
19,html-keyboard-response,19,174097,0.0-19.0,252.0,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=585.4382591675462 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=630.8182591675462 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=283.8017408324538 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=329.1817408324538 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,gTYJJZK9vObwEy4d,150.81825916754624,4.06,True,False,False,222.38,6.0,446.9,,,,,,,,21
20,html-keyboard-response,20,174609,0.0-20.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=585.4382591675462 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=630.8182591675462 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=283.8017408324538 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=329.1817408324538 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
21,html-keyboard-response,21,174772,0.0-21.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=960>
    
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=434.62 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=585.4382591675462 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=630.8182591675462 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=283.8017408324538 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=329.1817408324538 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,461.4545647918866 429.4032618031337,461.4545647918866"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,21
22,html-keyboard-response,22,175131,0.0-22.0,357.0,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=585.4382591675462 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=630.8182591675462 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=283.8017408324538 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=329.1817408324538 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,461.4545647918866 429.4032618031337,461.4545647918866"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,practice_get_response,True,gTYJJZK9vObwEy4d,150.81825916754624,4.06,True,True,False,222.38,6.0,446.9,,,,,,,,21
23,html-keyboard-response,23,180024,0.0-23.0,4892.0,arrowdown,,"<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
24,html-keyboard-response,24,186471,0.0-24.0,6445.0,arrowdown,,"<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
25,html-keyboard-response,25,186974,0.0-25.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=585.4382591675462 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=630.8182591675462 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=283.8017408324538 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=329.1817408324538 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
26,html-keyboard-response,26,187130,0.0-26.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=960>
    
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=434.62 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=579.167 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=624.547 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=290.073 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=335.453 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,461.4545647918866 429.4032618031337,461.4545647918866"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,21
27,html-keyboard-response,27,187398,0.0-27.0,266.0,arrowup,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=579.167 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=624.547 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=290.073 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=335.453 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,461.4545647918866 429.4032618031337,461.4545647918866"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,gTYJJZK9vObwEy4d,,,True,True,False,222.38,6.0,446.9,144.547,3.89,1.0,0.0,,,,21
28,html-keyboard-response,28,187909,0.0-28.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=579.167 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=624.547 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=290.073 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=335.453 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,461.4545647918866 429.4032618031337,461.4545647918866"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
29,html-keyboard-response,29,188066,0.0-29.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=960>
    
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=434.62 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=579.167 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=624.547 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=290.073 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=335.453 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,21
30,html-keyboard-response,30,188370,0.0-30.0,302.0,arrowdown,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=579.167 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=624.547 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=290.073 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=335.453 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,get_response,True,gTYJJZK9vObwEy4d,,,True,False,False,222.38,6.0,446.9,144.547,3.89,1.0,0.0,,,,21
31,html-keyboard-response,31,188877,0.0-31.0,,,,"
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=960>
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=579.167 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=624.547 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=290.073 cy=480 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=335.453 r=18.54543520811344 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
32,html-keyboard-response,32,189036,0.0-32.0,,,,"
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=960>
    
    <circle cx=657 cy=480 r=12.981804645679407 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=434.62 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=579.167 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=624.547 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=290.073 cy=480 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=434.62 cy=335.453 r=18.54543520811344 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""434.62,480 439.8367381968663,498.5454352081134 429.4032618031337,498.5454352081134"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ",,,,,,,,,,,,stimulus,,,,,,,,,,,,,,,,,,21
