"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","22","223846","0.0-22.0","309.5","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=543.6595041322314 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=472.6095041322314 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=366.4404958677686 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=295.3904958677686 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""455.05,384 460.8426843127503,404.5929160232151 449.25731568724973,404.5929160232151"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","IYXFFcUomYumms0J","88.6095041322314","2.15","true","false","true","164.95","4","621.2760000000001","","","","","","",""
"html-keyboard-response","23","229556","0.0-23.0","5707.5","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","234989","0.0-24.0","5429.699999809265","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","235504","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=543.6595041322314 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=472.6095041322314 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=366.4404958677686 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=295.3904958677686 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""455.05,384 460.8426843127503,404.5929160232151 449.25731568724973,404.5929160232151"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","235664","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=455.05 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=562.2675 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=491.2175 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=347.8325 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=276.7825 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""455.05,384 460.8426843127503,363.4070839767849 449.25731568724973,363.4070839767849"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","236062","0.0-27.0","395.19999980926514","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=562.2675 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=491.2175 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=347.8325 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=276.7825 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""455.05,384 460.8426843127503,363.4070839767849 449.25731568724973,363.4070839767849"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","IYXFFcUomYumms0J","","","true","true","true","164.95","4","621.2760000000001","107.2175","2.6","1","0","","",""
"html-keyboard-response","28","236576","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=562.2675 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=491.2175 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=347.8325 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=276.7825 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""455.05,384 460.8426843127503,363.4070839767849 449.25731568724973,363.4070839767849"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","236743","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=455.05 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=562.2675 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=491.2175 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=347.8325 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=276.7825 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""455.05,384 460.8426843127503,404.5929160232151 449.25731568724973,404.5929160232151"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","237081","0.0-30.0","335.40000009536743","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=562.2675 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=491.2175 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=347.8325 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=276.7825 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""455.05,384 460.8426843127503,404.5929160232151 449.25731568724973,404.5929160232151"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","IYXFFcUomYumms0J","","","true","false","true","164.95","4","621.2760000000001","107.2175","2.6","1","0","","",""
"html-keyboard-response","31","237596","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=562.2675 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=491.2175 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=347.8325 cy=384 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=455.05 cy=276.7825 r=20.592916023215103 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""455.05,384 460.8426843127503,404.5929160232151 449.25731568724973,404.5929160232151"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","32","237768","0.0-32.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=14.415041216250572 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=784.95 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=892.1675 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=784.95 cy=491.2175 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=677.7325000000001 cy=384 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=784.95 cy=276.7825 r=20.592916023215103 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""784.95,384 790.7426843127504,404.5929160232151 779.1573156872497,404.5929160232151"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
